full_text,status
Kok saya gk bisa masuk di akun atau pesbuk,Negatif
Mudah2an bisa d kembangkan lagi supaya lebih baik,Positif
Developer kembangkan lagi ya aplikasi ini masih terlalu sulit untuk di gunakan dan untuk pengaturan tempat masih gangguan thanks semoga kritik ini bisa membangun kita semua salam,Negatif
Untuk pelayanan publik. Menjadi lebih baik,Positif
Kenapa ya saya tidak bisa melapor via aplikasi? Sudah saya coba klik lapor dan sudah membuat laporan tp ketika mau klik "lanjutkan" tidak bisa? Tetapi saya buat laporan via google/web baru bisa dibuat laporan saya sampai tahap akhir Saya kira gangguan di aplikasi tapi sudah saya coba hapus aplikasi kemudian saya instal ulang tetapi tetap tidak bisa Mohon solusinya karena aplikasi ini sudah sangat membantu kami dalam melaporkan hal-hal yang terjadi di sekitar kami Terima kasih ??,Negatif
Semoga dengan adanya aplikasi ini KKN bisa diminimalisir,Positif
"Waduhhh mass, padahal saya udah unduh sejak regristrasi tadi. Tapi kenapa aku ngga dipilih???????????? #LAPOR! goestokampus banjarbaru",Negatif
Mantap... Hak Rakyat Untuk Mendapatkan Pelayanan Terbaik...,Positif
"Semoga dgn adanya aplikasi ini. Memudahkan masyarakat untuk menyampaikan kritik, pendapat, usulan, masukan, bahkan aduan. Yang dijaga kerahasiannya. Terima kasih",Positif
"Jadi semakin mudah utk mengawasi jalannya pemerintahan, ayo jangan ragu download aplikasi ini agar bisa lapor kapan aja dimana aja.",Positif
Lebih memudah kan dan gk bikin bingung ????????,Positif
Aplikasinya bagus. Semoga bisa meningkatkan kualitas pelayanan publik,Positif
Sangat membantu dalam menangani pelayanan publik,Netral
Dalam rangka mendukung implementasi Peraturan Presiden Nomor 76 Tahun 2013 tentang Pengelolaan Pengaduan Pelayanan Publik Kementerian PANRB bersama Lembaga Mitra Pembangunan UNDP dan KOICA bekerja sama dalam peningkatan pengelolaan pengaduan pada SP4N-LAPOR!. https://t.co/ZuQUUJ4Gm4,Netral
Ini Langkah Diskominfo Lumajang untuk Optimalkan Pengelolaan Kanal Pengaduan SP4N Lapor. Rabu (27/9/2023). selengkapnya: https://t.co/NReamvlr4S https://t.co/qePFvyXFVT,Netral
Dengan pengelolaan pengaduan yang semakin baik diharapkan warga Sleman semakin yakin untuk menyampaikan aspirasi dan pengaduan melalui SP4N-LAPOR! @kempanrb @kemkominfo @LAPOR1708 #SP4NLapor https://t.co/iU4M1T1qLl,Netral
Sangat terbantu saat ingin menyampaikan aspirasi pendidikan.,Positif
Laporkan aduan dan aspirasi tentang pelayanan publik melalui SP4N-LAPOR https://t.co/IFTdN8bl94,Netral
"Saya pantau ,aplikasi ini cuma perantara doang.. laporan dilempar kesana kesini.. tidak ada tindakan sama sekali khususnya di daerah saya",Negatif
Dalam rangka mendukung implementasi Peraturan Presiden Nomor 76 Tahun 2013 tentang Pengelolaan Pengaduan Pelayanan Publik Kementerian PANRB bersama Lembaga Mitra Pembangunan UNDP dan KOICA bekerja sama dalam peningkatan pengelolaan pengaduan pada SP4N-LAPOR!. https://t.co/Wl9BDWmGvR,Netral
"Terimakasih sudah adanya aplikasi bagus seperti ini. Pelaporan nya langsung di tanggapi oleh pemerintah pusat. Sangat keren, harapannya lebih di tingkat kan lagi.",Positif
Provinsi Kalimantan Timur. Yuk ikut serta dalam sosialisasi ini untuk meningkatkan partisipasi masyarakat dalam pengaduan pelayanan publik! #DiskominfoKaltim #SP4N-LAPOR #PartisipasiMasyarakat,Positif
Kalimantan Timur. Acara ini bertujuan untuk memberikan pemahaman kepada masyarakat mengenai pentingnya menggunakan layanan SP4N-LAPOR! dalam menyampaikan aspirasi dan pengaduan terkait pelayanan publik. Semoga dengan adanya,Positif
Pengaduan masyatakat melalui SP4N LAPOR https://t.co/M1x6KOzBHW,Netral
Hai TemanKom! Selamat Hari Senin TemanKom! Berikut Data Jumlah Pengaduan Masyarakat Kota Bogor yang masuk melalui SIBADRA dan SP4N LAPOR periode 18 September 2023 - 24 September 2023 https://t.co/7zL7hfQAKj,Netral
@profesor_saham @PNS_Ababil @PNS_Garis_Lucu @pejabrut SP4N MenpanRB,Netral
@vivas_almar @DivHumas_Polri Ada dumas presisi Ada Lapor SP4N Semua bisa Tinggal kantor mana yg mau di adukan,Positif
Halo wargi Bandung.. Mari saksikan Upacara Peringatan HJKB ke-213 tahun 2023 dan pengumuman pemeringakatan PPID Informatif dan SP4N Lapor! Terbaik. Senin 25 September 2023 ?08.00 WIB Lokasi Plaza Balai Kota Bandung LIVE! di Youtube : Diskominfo Kota Bandung https://t.co/55IAdnKLNf,Netral
para operator SP4N-LAPOR! Sehingga perbaikan dan peningkatan pelayanan publik dapat dilakukan secara optimal. Evaluasi kinerja seluruh pihak terkait dalam mengelola dan menindaklanjuti laporan terutama yang sedang,Netral
Dinas Komunikasi dan Informatika (Diskominfo) Kabupaten Tangerang menggelar Rapat Evaluasi SP4N-LAPOR! di Lingkup Pemkab Tangerang Jumat (22/9/23) di Ruang Rapat Wareng Kantor Bupati Tangerang. Kegiatan ini merupakan wujud komitmen Pemkab Tangerang dalam meningkatkan kapasitas https://t.co/fCtpUHHBhu,Netral
"Apa cuma saya yg anggep aplikasi ini ga guna, sedih bgt dah coba lapor tapi ga guna aplikasi nya. Pas scroll ke bawah liat aplikasi ini sampe detik ini apa yg saya pernah lapor ga ada jawaban. ",Negatif
Halo Handai Tolan! Berikut ini adalah informasi mingguan SP4N-LAPOR! yang dihimpun sampai dengan tanggal 18 September 2023. Yuk disimak! #SP4NLAPOR #LaporanPengaduan #TangerangOptimis #TangerangSemakinGemilang https://t.co/J0bRcDFITX,Netral
@ekopriyoutomo adukan ke SP4N-lapor,Netral
Aplikasi ini sangat penting untuk pengawasan pelayanan publik.,Positif
SP4N-LAPOR! ke Desa Batuah Kades : Sejalan Dengan Penerapan KIP di Desa Kami #SobatKom #DiskominfoKaltim https://t.co/7mc5Sz6vsC,Netral
Sampaikan aspirasi kritik dan permintaan informasi terkait dg pelayanan publik Kab. Nganjuk melalui: 1. https://t.co/Fc5OI3MVUZ 2. Aplikasi SP4N-LAPOR di play store 3. SMS ke 1708 dengan format KAB. NGANJUK&lt;spasi&gt;isi aduan/aspirasi 4. Kirim WA ke RSAL FM (0811-3050-1053) https://t.co/TkXO3Vjitm,Netral
@LAPOR1708 Hoi @LAPOR1708! Rupanya SP4N LAPOR tak berguna ya?! Banyak masyarakat melaporkan kasusnya tapi ga ada tindaklanjutnya. Lalu untuk apa ada @KSPgoid @kempanrb &amp; @OmbudsmanRI137? Banyak yang kecewa akan mandeknya laporan masyarakat!! https://t.co/OgpSkdZJuX,Negatif
Halo Handai Tolan! Berikut ini adalah informasi mingguan SP4N-LAPOR! yang dihimpun sampai dengan tanggal 11 September 2023. Yuk disimak! #SP4NLAPOR #LaporanPengaduan #TangerangOptimis #TangerangSemakinGemilang https://t.co/g0oLqRzM6p,Netral
Balitbangda Provinsi Lampung menghadiri rapat evaluasi monitoring pengelolaan pengaduan pemerintah Provinsi Lampung (14/9/23) yang bertujuan untuk optimalisasi sistem SP4N Lapor! sehingga tercipta Good Governance ditengah era informasi. https://t.co/K0avvmjNyE,Netral
Internal server error. Tidak bisa menyampaikan Aspirasi,Negatif
@iIhamzada Baru bikin laporan pake akun anonim ke SP4N LAPOR aja sudah di tekan sana sini. Apalagi ini yang sabar ya pak. Ada yang lebih baik untuk bapak ke depannya. Saya juga kemarin baru mengalami kayak gini ,Negatif
@Fdypwdn @TxtDrCisauk Halo kak terima kasih telah menghubungi twitter Pemkab Tangerang. Berkaitan dengan hal tersebut kaka dapat menyampaikan laporan kaka melalui kanal SP4N-LAPOR! di website https://t.co/VBP6IxD7Z5 agar laporan kaka dapat segera ditindaklanjuti yaa kak -TehMin NS,Netral
[PRESS RELEASE] Tarakan 12 September 2023. Universitas Borneo Tarakan menjadi tuan rumah penyelenggaraan sosialisasi oleh Pemerintah Provinsi Kalimantan yang berfokus pada Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional (SP4N LAPOR) di Gedung Rektorat lantai 4 (UBT). https://t.co/YFtPpWLjP7,Netral
@FbrianzV Salam Bpk/Ibu bisa melaporkan aduan yang dialami melalui Sp4n Lapor! pada situs https://t.co/fmXmzXgfn5 atau melalui pusat kendali Kemensos di no.telp 171 terimakasih,Positif
Giliran Desa Api-Api Dapat Jatah Sosialisasi SP4N-LAPOR! Masuk Desa Berita selengkapnya baca di : https://t.co/7IzX4xf4IF https://t.co/e2Ev5yhgWA,Netral
Terpilih Jadi Lokasi Sosialisasi SP4N-LAPOR! Masyarakat Desa Suka Raja Tunjukkan Antusiasme Selengkapnya baca di : https://t.co/EMXEtxuxKh https://t.co/uUTaDjfDHg,Positif
Diskominfo SBT Gelar Bimtek SP4N LAPOR Upaya Keterbukaan Layanan Publik https://t.co/7jZfroerZK,Netral
2. Pengaduan Masyarakat melalui SP4N LAPOR https://t.co/0H3F7EvqYb,Netral
"Cepat, efektif, dan terpercaya.",Positif
Lapor omong kosong ..banyak laporan yg tdk tuntas ..jgnlah beri harapan yg muluk2...kasihan dgn masyarakat yg susah dan buta hukum ..apa lagi laporan yg di tujukan ke PEMDA .pasti ujung2nya hrs patuh dgn perda yg berlaku,Negatif
Terpilih Jadi Lokasi Sosialisasi SP4N-LAPOR! Masyarakat Desa Suka Raja Tunjukkan Antusiasme #SobatKom #DiskominfoKaltim https://t.co/bxRikMFzjP,Netral
Bimbingan dan Teknis (Bimtek) Kanal Aduan Masyarakat (SP4N-Lapor! dan E-Lapor DIY) untuk Komite Disabilitas DIY bertujuan untuk menangkap dan mengakomodir aspirasi dari masyarakat difabel yang dikanalisasi oleh Komite Disabilitas DIY melalui E-Lapor DIY dan SP4N-Lapor! https://t.co/OFd1cvxvVf,Netral
Bimtek ini bertujuan untuk menangkap dan mengakomodir aspirasi dari masyarakat difabel yang dikanalisasi oleh Komite Disabilitas DIY melalui E-Lapor DIY dan SP4N-Lapor!,Netral
Bimbingan dan Teknis kanal aduan masyarakat (SP4N-Lapor! dan E-Lapor DIY) untuk Komite Disabilitas DIY. https://t.co/EfMEWmuy5c,Netral
Nah jika kalian punya aspirasi dan aduan terkait Pelayanan Pertanahan di Kantor Pertanahan Kota Semarang yuk manfaatkan layanan publik SP4N-LAPOR! Lalu gimana sih tata cara melaporkan pengaduan melalui SP4N LAPOR! ini? Simak infografis berikut ya! https://t.co/AgXFBmdquh,Netral
Terima kasih dg adanya lapor sangat membantu masyarakat,Positif
2. Pengaduan Masyarakat melalui SP4N LAPOR https://t.co/6uHP28b5h0,Netral
Hai TemanKom! Selamat Hari Senin TemanKom! Berikut Data Jumlah Pengaduan Masyarakat Kota Bogor yang masuk melalui SIBADRA dan SP4N LAPOR periode 28 Agustus 2023 - 03 September 2023 https://t.co/xpf83h0570,Netral
Kepala BNN Kabupaten Muara Enim AKBP. Irzan Haryono SH. https://t.co/dZ8dUmjalH melalui Kasubbag Umum Arni Zulifah M. SE mengikuti kegiatan Bimbingan Teknis Peningkatan Akuntabilitas Pengelolaan SP4N-LAPOR!. https://t.co/kTsMICzHaC,Netral
#SahabatBBPOMSurabaya waspadai klaim berlebihan pada suplemen kesehatan. Jika menemukan suplemen kesehatan dengan klaim berlebihan #SahabatBBPOMSurabaya bisa melaporkan melalui SP4N Lapor #BBPOMSurabaya #BPOMRI #CEKKLIK #GEMPURJATIM #SIPPOTRA #JATIMGLOWING https://t.co/FpLsHWVYmj,Netral
Hai sobat LAPOR! Sampaikan aspirasi permintaan informasi maupun aduan apapun yang terkait dengan pelayanan publik disekitarmu melalui SP4N-LAPOR! Namun sobat perlu mengetahui ada beberapa hal yang diluar ranah LAPOR!. Kira-kira apa saja yaa? Simak infografis berikut. https://t.co/C4MWeDpycs,Netral
SP4N LAPOR! bikin pemerintah lebih profesional.,Positif
@qoyyqoyy Selamat siang Kak. Mohon maaf mengganggu waktunya. Kebetulan saya melihat tweet ini mengenai akses ke JakLapor. Saya sedang membutuhkan responden yang pernah menggunakan/tau SP4N-LAPOR maupun JakLapor. Apa boleh saya meminta kesediaan Mas untuk mengisi survey? Terimakasih,Netral
Sangat kecewa dengan aplikasi span lapor yg tdk bisa digunakan.. apakah web Aplikasi Lapor sudah di hapus dan di ganti kan oleh aplikasi ini yg ada di play store..,Negatif
@Adrianussatrio SP4N Lapor sistem dari Pusat n dibikin tuk dikelola ama Pemkot tapi karna mentang2 ini cuma given mereka jadi seenaknya. Tapi gapapa Pusat jadi tau kualitas Pemda kek gimana n then instansi pemerintah secara luas kalo SP4N Lapor nya lamban tentu ada penilaian tersendiri hehehe,Negatif
https://t.co/rPRT33QxeE Diskominfo Lutim Bagi-bagi Stiker SP4N LAPOR Ini Tujuannya,Netral
Pendayagunaan Apa ratur Negara dan Reformasi Birokrasi Republik Indonesia secara Virtual. Kegiatan ini bermaksud untuk mengevaluasi dan memonitoring Peningkatan Pengelolaan Sistem Pengaduan Pelayanan Publik Nasional (SP4N-LAPOR!).,Netral
@kempanrb Min tanya sp4n aplikasi udab mati ya?,Negatif
@pa2gha2 Selamat siang. Mohon maaf mengganggu waktunya. Kebetulan saya melihat tweet ini mengenai akses ke JakLapor. Saya sedang membutuhkan responden yang pernah menggunakan/tau SP4N-LAPOR maupun JakLapor. Apa boleh saya meminta kesediaan Mas/Mba untuk mengisi survey? Terimakasih,Netral
@avvarath Selamat siang Mas/Mba. Mohon maaf mengganggu waktunya dan kenyamanannya. Kebetulan saya melihat tweet kakak mengenai akses ke JakLapor. Kemudian saya sedang membutuhkan responden yang tau/pernah memakai SP4N-LAPOR atau JakLapor. Apakah Mas/Mba bersedia? Terimakasih ,Netral
@YRuhiyat3 Selamat siang Kak. Mohon maaf mengganggu waktunya dan kenyamanannya. Kebetulan saya melihat tweet kakak mengenai akses ke JakLapor. Kemudian saya sedang membutuhkan responden SP4N-LAPOR atau JakLapor. Apa boleh saya meminta waktu kakak untuk mengisi survey? Terimakasih Kak,Netral
@halseanc @usufesss hai ka boleh bantu aku isi kuesioner terkait kanal pengaduan online milik pemerintah JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
"Buruk banget, gaada penyelesaian dari masalahnya, malah ditutup by sistem",Negatif
Eleehhhh pengaduan online untk rakyat.. Pgaduan bantuan BLT BPJSTK aja smpe skrg gk ad d respon.. Slama pendemi gk prnah dpt 1 pun dari pemerintah...,Negatif
@difashfr hai ka boleh bantu aku isi kuesioner terkait kanal pengaduan online milik pemerintah JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@Ibnusutanto3 @KemenPU @DeliSerdang_Kab @RahmayadiEdy hai ka boleh bantu aku isi kuesioner terkait kanal pengaduan online milik pemerintah JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@botol_kecapS hai ka boleh bantu aku isi kuesioner terkait kanal pengaduan online milik pemerintah JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@penikmat_komedi @PartaiSocmed @AryaSinulingga hai ka boleh bantu aku isi kuesioner terkait kanal pengaduan online milik pemerintah JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@BintangLah2 @PemKabTangerang hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
Saya merasa puas menggunakan aplikasinya.,Positif
@mikael_ness @yusuf_dumdum hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@Kambing08338588 @DKIJakarta @aniesbaswedan @dinkesJKT hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@_luqman___ @tfsurabaya hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@kotajakpus hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@mbadesain @FessPonti hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
Kecewa!!!! Sudah bikin laporan pas mau kirim internal server erroooorrr terus....,Negatif
@SugengMjd @BocahUdik4 @Mdy_Asmara1701 hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@Hoba_Na_Pantun @DKIJakarta hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@hafithermawan13 @DKIJakarta @Hoba_Na_Pantun hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
Ini adalah bentuk revolusi digital pelayanan publik.,Positif
@kicauJelata @DKIJakarta @OmbudsmanRI137 @dprddkijakarta @fahiraidris hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@harideung @DKIJakarta @aniesbaswedan hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@royando81 @DKIJakarta @JSCLab hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
@dadangd18 @DKIJakarta @JSCLab hai ka boleh bantu aku isi kuesioner terkait JakLapor (salah satu fitur dari JAKI) dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
selalu gagal saat upload keluhan padahal semua data lengkap,Negatif
@endah_dipoyanti @PT_Transjakarta hai ka boleh bantu aku isi kuesioner terkait JakLapor dan SP4N-LAPOR! untuk tugas kuliah gaa? makasih sebelumnya,Netral
